Row Labels,WindowsOnly Number,WindowsOnly Percent,OtherVentilation Number,OtherVentilation Percent,TotalClassrooms (not inc DNE),Does Not Exist Number,Does Not Exist Percent,Operational Number,Operational Percent,Repair In Progress Number,Repair in Progress Percent,Does Not Exist or Repair in Progress Number,Does Not Exist or Repair in Progress Percent,Total Number Classrooms,Address,Latitude,Longitude,OpenCage Address,OpenCage Zip Code,OpeningDate,SchoolType,NTANumber,NTAName,JoinedSchoolListLocList,Census_tract,numSchools,studentEnrollment,studentCases,staffAndTeacherEnrollment,staffAndTeacherCases,totalCases,totalSchoolPop,studentsPerClassroom,staffPerClassroom,totalSchoolPopPerClassroom,casePerStudent,casesPerStaff,totalCasesPerPop,"caseRatePer10,000Student","caseRatePer10,000Staff","totalCaseRatePer10,000Pop"
K131,31,56%,24,44%,55,0,0%,55,100%,0,0%,0,0%,55,4305 FT HAMILTON PARKWAY,40.640728,-73.993247,"4305 Fort Hamilton Parkway, New York, NY 11219, United States of America",11219,1901,Elementary,BK88,Borough Park,P.S. 131 Brooklyn,22400,1,745,5,85,0,5,830,13.54545455,1.545454545,15.09090909,0.006711409396,0,0.006024096386,67.11409396,0,60.24096386
K151,30,100%,0,0%,30,0,0%,30,100%,0,0%,0,0%,30,763 KNICKERBOCKER AVENUE,40.693432,-73.908242,"763 Knickerbocker Avenue, New York, NY 11237, United States of America",11237,1906,Elementary,BK77,Bushwick North,P.S. 151 Lyndon B. Johnson,43700,1,306,5,57,1,6,363,10.2,1.9,12.1,0.01633986928,0.01754385965,0.01652892562,163.3986928,175.4385965,165.2892562
K153,31,100%,0,0%,31,0,0%,24,77%,7,23%,7,23%,31,1970 HOMECREST AVENUE,40.601179,-73.960027,"Public School 153, 1970 Homecrest Avenue, New York, NY 11229, United States of America",11229,1908,Elementary,BK25,Homecrest,P.S. 153 Homecrest,55600,1,546,5,83,2,7,629,17.61290323,2.677419355,20.29032258,0.009157509158,0.02409638554,0.01112877583,91.57509158,240.9638554,111.2877583
K154,24,100%,0,0%,24,0,0%,24,100%,0,0%,0,0%,24,1625 11 AVENUE,40.657002,-73.975967,"Public School 154, Windsor Place, New York, NY 11215, United States of America",11215,1908,Elementary,BK40,Windsor Terrace,The Windsor Terrace School,17100,1,438,5,59,0,5,497,18.25,2.458333333,20.70833333,0.01141552511,0,0.01006036217,114.1552511,0,100.6036217
K169,0,0%,69,100%,69,1,1%,68,97%,1,1%,2,3%,70,4305 7 AVENUE,40.645825,-74.0017,"4305 7th Avenue, New York, NY 11232, United States of America",11232,1915,Elementary,BK34,Sunset Park East,P.S. 169 Sunset Park,9200,1,1213,5,159,0,5,1372,17.32857143,2.271428571,19.6,0.004122011542,0,0.003644314869,41.22011542,0,36.44314869
K170,0,0%,42,100%,42,0,0%,42,100%,0,0%,0,0%,42,619 72ND STREET,40.630373,-74.018719,"7109 6th Avenue, New York, NY 11209, United States of America",11209,1915,Elementary,BK31,Bay Ridge,"Ralph A. Fabrizio School, Ralph A. Fabrizio School",13400,1,969,5,114,4,9,1083,23.07142857,2.714285714,25.78571429,0.00515995872,0.0350877193,0.008310249307,51.5995872,350.877193,83.10249307
K199,0,0%,39,100%,39,0,0%,39,100%,0,0%,0,0%,39,1100 ELM AVENUE,40.61631,-73.963026,"Public School 199 Frederick Wachtel, 1100 Elm Avenue, New York, NY 11230, United States of America",11230,1930,Elementary,BK43,Midwood,P.S. 199 Frederick Wachtel,76800,1,535,5,89,0,5,624,13.71794872,2.282051282,16,0.009345794393,0,0.008012820513,93.45794393,0,80.12820513
K217,0,0%,57,100%,57,0,0%,57,100%,0,0%,0,0%,57,1100 NEWKIRK AVENUE,40.633482,-73.966442,"Public School 217, 1100 Newkirk Avenue, New York, NY 11230, United States of America",11230,1925,Elementary,BK42,Flatbush,P.S. 217 Colonel David Marcus School,52600,1,1049,5,127,0,5,1176,18.40350877,2.228070175,20.63157895,0.004766444233,0,0.00425170068,47.66444233,0,42.5170068
K240,7,10%,60,90%,67,0,0%,67,100%,0,0%,0,0%,67,2500 NOSTRAND AVENUE,40.623788,-73.946836,"Intermediate School 240, 2500 Nostrand Avenue, New York, NY 11210, United States of America",11210,1951,Junior High-Intermediate-Middle,BK43,Midwood,"Andries Hudde, I. S. 381",74800,2,900,5,121,1,6,1021,13.43283582,1.805970149,15.23880597,0.005555555556,0.00826446281,0.005876591577,55.55555556,82.6446281,58.76591577
K254,1,3%,33,97%,34,0,0%,34,100%,0,0%,0,0%,34,1801 AVENUE Y,40.591103,-73.95155,"1801 Avenue Y, New York, NY 11235, United States of America",11235,1938,Elementary,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,P.S. 254 Dag Hammarskjold,59200,1,680,5,82,1,6,762,20,2.411764706,22.41176471,0.007352941176,0.01219512195,0.007874015748,73.52941176,121.9512195,78.74015748
K259,1,1%,78,99%,79,0,0%,79,100%,0,0%,0,0%,79,7305 FT HAMILTON PARKWAY,40.626089,-74.014633,"7305 Fort Hamilton Parkway, New York, NY 11228, United States of America",11228,1939,Junior High-Intermediate-Middle,BK30,Dyker Heights,J.H.S. 259 William McKinley,20600,1,1758,5,163,3,8,1921,22.25316456,2.063291139,24.3164557,0.002844141069,0.01840490798,0.004164497657,28.44141069,184.0490798,41.64497657
K281,2,3%,69,97%,71,0,0%,71,100%,0,0%,0,0%,71,8787 24 AVENUE,40.594648,-73.993565,"Intermediate School 281, Bay 35th Street, New York, NY 11214, United States of America",11214,1966,Junior High-Intermediate-Middle,BK29,Bensonhurst East,I.S. 281 Joseph B Cavallaro,30400,1,1189,5,122,1,6,1311,16.74647887,1.718309859,18.46478873,0.004205214466,0.008196721311,0.004576659039,42.05214466,81.96721311,45.76659039
K314,0,0%,81,100%,81,0,0%,81,100%,0,0%,0,0%,81,330 59 STREET,40.6422,-74.019,"335 59th Street, New York, NY 11220, United States of America",11220,1992,Elementary,BK32,Sunset Park West,"P.S. 503: The School of Discovery, P.S. 506: The School of Journalism & Technology",7400,2,1524,5,231,0,5,1755,18.81481481,2.851851852,21.66666667,0.003280839895,0,0.002849002849,32.80839895,0,28.49002849
K316,2,5%,41,95%,43,0,0%,43,100%,0,0%,0,0%,43,750 CLASSON AVENUE,40.674685,-73.961418,"M.S. 353 Elijah Stroud, Park Place, New York, NY 11233, United States of America",11233,1966,Elementary,BK64,Prospect Heights,"P.S. 316 Elijah Stroud, Elijah Stroud Middle School",21500,2,706,5,112,0,5,818,16.41860465,2.604651163,19.02325581,0.007082152975,0,0.006112469438,70.82152975,0,61.12469438
K395,0,0%,57,100%,57,0,0%,57,100%,0,0%,0,0%,57,1001 EAST  45 STREET,40.635842,-73.933099,"1001 East 45th Street, New York, NY 11203, United States of America",11203,1995,K-8,BK91,East Flatbush-Farragut,"P.S. 109, P.S. 109",83600,1,506,5,88,2,7,594,8.877192982,1.543859649,10.42105263,0.009881422925,0.02272727273,0.01178451178,98.81422925,227.2727273,117.8451178
K420,1,1%,135,99%,136,0,0%,135,99%,1,1%,1,1%,136,999 JAMAICA AVENUE,40.693002,-73.869305,"Franklin K Lane High School, Dexter Court, New York, NY 11421, United States of America",11421,1937,High school,BK99,park-cemetery-etc-Brooklyn,"Multicultural High School, Academy of Innovative Technology, Brooklyn Lab School, Cypress Hills Collegiate Preparatory School, The Urban Assembly School for Collaborative Health",118000,5,1858,5,222,1,6,2080,13.66176471,1.632352941,15.29411765,0.002691065662,0.004504504505,0.002884615385,26.91065662,45.04504505,28.84615385
K495,2,2%,93,98%,95,0,0%,95,100%,0,0%,0,0%,95,3000 AVENUE X,40.593157,-73.936635,"Frank J. Macchiarola Educational Complex, 3000 Avenue X, New York, NY 11235, United States of America",11235,1959,High school,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"Academy Of Career Exploration Of Sheepshead Bay, New Visions Charter High School for Advanced Math, New Visions Charter High School for the Humanities, Origins High School, Professional Pathways High School",62600,4,1069,5,162,0,5,1231,11.25263158,1.705263158,12.95789474,0.004677268475,0,0.004061738424,46.77268475,0,40.61738424
M013,5,7%,64,93%,69,0,0%,69,100%,0,0%,0,0%,69,1573 MADISON AVENUE,40.793649,-73.948488,"Central Park East Secondary School, 1573 Madison Avenue, New York, NY 10029, United States of America",10029,1958,Junior High-Intermediate-Middle,MN33,East Harlem South,"Central Park East High School, Central Park East I, East Harlem Scholars Academy Charter School II",17401,3,674,5,74,1,6,748,9.768115942,1.072463768,10.84057971,0.007418397626,0.01351351351,0.008021390374,74.18397626,135.1351351,80.21390374
M092,0,0%,51,100%,51,0,0%,51,100%,0,0%,0,0%,51,222 WEST 134 STREET,40.814917,-73.945838,"Public School 92, West 134th Street, New York, NY 10030, United States of America",10030,1966,Elementary,MN03,Central Harlem North-Polo Grounds,"P.S. 092 Mary McLeod Bethune, St. HOPE Leadership Academy Charter School",22600,2,481,5,85,1,6,566,9.431372549,1.666666667,11.09803922,0.0103950104,0.01176470588,0.01060070671,103.950104,117.6470588,106.0070671
M206,0,0%,41,100%,41,0,0%,41,100%,0,0%,0,0%,41,508 EAST 120 STREET,40.796889,-73.930528,"508 East 120th Street, New York, NY 10035, United States of America",10035,1968,K-8,MN34,East Harlem North,P.S. 206 Jose Celso Barbosa,19200,1,447,5,121,1,6,568,10.90243902,2.951219512,13.85365854,0.01118568233,0.00826446281,0.01056338028,111.8568233,82.6446281,105.6338028
M445,2,3%,76,97%,78,0,0%,78,100%,0,0%,0,0%,78,350 GRAND STREET,40.7168,-73.9893,"350 Grand Street, New York, NY 10002, United States of America",10002,1930,High school,MN27,Chinatown,"High School for Dual Language and Asian Studies, New Design High School, Essex Street Academy, Lower Manhattan Arts Academy, Urban Assembly Academy of Government and Law, The",1800,5,1979,5,227,3,8,2206,25.37179487,2.91025641,28.28205128,0.00252652855,0.01321585903,0.003626473255,25.2652855,132.1585903,36.26473255
M480,81,77%,24,23%,105,0,0%,31,30%,74,70%,74,70%,105,317 EAST  67 STREET,40.765638,-73.959777,"317 East 67th Street, New York, NY 10065, United States of America",10065,1996,High school,MN31,Lenox Hill-Roosevelt Island,Julia Richman Education Complex,11800,5,1736,5,195,3,8,1931,16.53333333,1.857142857,18.39047619,0.002880184332,0.01538461538,0.004142931124,28.80184332,153.8461538,41.42931124
M540,0,0%,54,100%,54,0,0%,54,100%,0,0%,0,0%,54,443 WEST 135 STREET,40.8185,-73.949929,"A Philip Randolph Campus High School, West 135th Street, New York, NY 10030, United States of America",10030,1926,High school,MN06,Manhattanville,A. Philip Randolph Campus High School,21703,1,1505,5,140,2,7,1645,27.87037037,2.592592593,30.46296296,0.003322259136,0.01428571429,0.004255319149,33.22259136,142.8571429,42.55319149
Q007,0,0%,71,100%,71,0,0%,71,100%,0,0%,0,0%,71,80-55 CORNISH AVENUE,40.739644,-73.882446,"Saint Adalberts School, 80-55 Cornish Avenue, New York, NY 11373, United States of America",11373,1994,Elementary,QN50,Elmhurst-Maspeth,P.S. 007 Louis F. Simeone,48500,1,1263,5,148,2,7,1411,17.78873239,2.084507042,19.87323944,0.003958828187,0.01351351351,0.004961020553,39.58828187,135.1351351,49.61020553
Q008,1,2%,65,98%,66,0,0%,66,100%,0,0%,0,0%,66,108-35 167 STREET,40.69691,-73.786403,"J.H.S. 008 Richard S. Grossley, 108-35 167th Street, New York, NY 11433, United States of America",11433,1963,Junior High-Intermediate-Middle,QN01,South Jamaica,"J.H.S. 008 Richard S. Grossley, York Early College Academy, The Emerson School",25800,3,1458,5,149,2,7,1607,22.09090909,2.257575758,24.34848485,0.003429355281,0.01342281879,0.00435594275,34.29355281,134.2281879,43.5594275
Q009,0,0%,20,100%,20,0,0%,20,100%,0,0%,0,0%,20,58-74 57 STREET,40.718234,-73.912458,"Public School 86, 57th Street, New York, NY 11378, United States of America",11378,1907,K-8,QN30,Maspeth,P.S. 009,53500,1,625,5,366,5,10,991,31.25,18.3,49.55,0.008,0.01366120219,0.01009081736,80,136.6120219,100.9081736
Q032,1,2%,40,98%,41,0,0%,33,80%,8,20%,8,20%,41,171-11 35 AVENUE,40.765459,-73.794323,"Public School 32, 171st Street, New York, NY 11358, United States of America",11358,1925,Elementary,QN51,Murray Hill,P.S. 032 State Street,114100,1,954,5,102,1,6,1056,23.26829268,2.487804878,25.75609756,0.005241090147,0.009803921569,0.005681818182,52.41090147,98.03921569,56.81818182
Q034,11,48%,12,52%,23,0,0%,23,100%,0,0%,0,0%,23,104-12 SPRINGFIELD BOULEVARD,40.710986,-73.737702,"Public School 34, 104-12 Springfield Boulevard, New York, NY 11429, United States of America",11429,1898,Elementary,QN34,Queens Village,P.S. 034 John Harvard,58200,1,540,5,62,1,6,602,23.47826087,2.695652174,26.17391304,0.009259259259,0.01612903226,0.009966777409,92.59259259,161.2903226,99.66777409
Q050,0,0%,49,100%,49,0,0%,49,100%,0,0%,0,0%,49,143-26 101 AVENUE,40.694868,-73.806842,"143-26 101st Avenue, New York, NY 11435, United States of America",11435,1922,Elementary,QN61,Jamaica,P.S. 050 Talfourd Lawn Elementary School,20600,1,795,5,88,0,5,883,16.2244898,1.795918367,18.02040816,0.006289308176,0,0.005662514156,62.89308176,0,56.62514156
Q063,2,3%,61,97%,63,0,0%,63,100%,0,0%,0,0%,63,90-15 SUTTER AVENUE,40.676978,-73.846796,"Public School 63, 90-15 Sutter Avenue, New York, NY 11417, United States of America",11417,1927,Elementary,QN56,Ozone Park,P.S. 063 Old South,5400,1,1094,5,128,1,6,1222,17.36507937,2.031746032,19.3968254,0.004570383912,0.0078125,0.004909983633,45.70383912,78.125,49.09983633
Q074,0,0%,52,100%,52,0,0%,52,100%,0,0%,0,0%,52,61-15 OCEANIA STREET,40.744743,-73.766653,"Middle School 74, 61-15 Oceania Street, New York, NY 11364, United States of America",11364,1953,Junior High-Intermediate-Middle,QN42,Oakland Gardens,J.H.S. 074 Nathaniel Hawthorne,136700,1,1110,5,109,0,5,1219,21.34615385,2.096153846,23.44230769,0.004504504505,0,0.004101722724,45.04504505,0,41.01722724
Q087,1,3%,37,97%,38,0,0%,38,100%,0,0%,0,0%,38,67-54 80 STREET,40.711559,-73.871674,"Public School 87, 67-54 80th Street, New York, NY 11379, United States of America",11379,1906,K-8,QN21,Middle Village,P.S./I.S. 087 Middle Village,62100,1,558,5,82,1,6,640,14.68421053,2.157894737,16.84210526,0.008960573477,0.01219512195,0.009375,89.60573477,121.9512195,93.75
K453,0,0%,1,100%,1,0,0%,1,100%,0,0%,0,0%,1,#N/A,,,error,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Q089,45,58%,32,42%,77,0,0%,55,71%,22,29%,22,29%,77,85-28 BRITTON AVENUE,40.745963,-73.879641,"Public School 89, 85-28 Britton Avenue, New York, NY 11373, United States of America",11373,1908,Elementary,QN29,Elmhurst,P.S. 089 Elmhurst,27100,1,1529,5,200,0,5,1729,19.85714286,2.597402597,22.45454545,0.003270111184,0,0.002891844997,32.70111184,0,28.91844997
Q119,3,5%,52,95%,55,0,0%,55,100%,0,0%,0,0%,55,74-01 78 AVENUE,40.705187,-73.875073,"P.S./I.S. 119Q, 75th Street, New York, NY 11385, United States of America",11385,1929,K-8,QN19,Glendale,P.S./I.S. 119 The Glendale,63301,1,1269,5,112,1,6,1381,23.07272727,2.036363636,25.10909091,0.003940110323,0.008928571429,0.00434467777,39.40110323,89.28571429,43.4467777
Q143,0,0%,84,100%,84,0,0%,84,100%,0,0%,0,0%,84,34-74 113 STREET,40.755393,-73.855715,"Public School 143 - Louis Armstrong, 112th Street, New York, NY 11368, United States of America",11368,1929,Elementary,QN26,North Corona,P.S. 143 Louis Armstrong,38100,1,1281,5,183,2,7,1464,15.25,2.178571429,17.42857143,0.003903200625,0.01092896175,0.004781420765,39.03200625,109.2896175,47.81420765
Q154,8,15%,44,85%,52,0,0%,52,100%,0,0%,0,0%,52,75-02 162 STREET,40.726473,-73.80775,"Public School 154, 75-02 162nd Street, New York, NY 11366, United States of America",11366,1930,Elementary,QN37,Kew Gardens Hills,P.S. 154 Queens,125700,1,598,5,73,4,9,671,11.5,1.403846154,12.90384615,0.008361204013,0.05479452055,0.01341281669,83.61204013,547.9452055,134.1281669
Q172,5,7%,62,93%,67,0,0%,67,100%,0,0%,0,0%,67,81-14 257 STREET,40.741409,-73.713245,"Middle School 172, 81-14 257th Street, New York, NY 11004, United States of America",11004,1954,Junior High-Intermediate-Middle,QN44,Glen Oaks-Floral Park-New Hyde Park,Irwin Altman Middle School 172,157902,1,974,5,87,0,5,1061,14.53731343,1.298507463,15.8358209,0.005133470226,0,0.004712535344,51.33470226,0,47.12535344
Q190,6,12%,45,88%,51,0,0%,51,100%,0,0%,0,0%,51,68-17 AUSTIN STREET,40.723478,-73.8517,"J.H.S. 190Q Russel Sage, 68th Avenue, New York, NY 11375, United States of America",11375,1954,Junior High-Intermediate-Middle,QN17,Forest Hills,J.H.S. 190 Russell Sage,71305,1,1148,5,90,2,7,1238,22.50980392,1.764705882,24.2745098,0.004355400697,0.02222222222,0.005654281099,43.55400697,222.2222222,56.54281099
Q191,0,0%,24,100%,24,0,0%,24,100%,0,0%,0,0%,24,85-15 258 STREET,40.734266,-73.708617,"Public School 191, 85-15 258th Street, New York, NY 11001, United States of America",11001,1954,Elementary,QN44,Glen Oaks-Floral Park-New Hyde Park,"P.S. 191 Mayflower, P.S. Q993",157903,2,1000,5,512,3,8,1512,41.66666667,21.33333333,63,0.005,0.005859375,0.005291005291,50,58.59375,52.91005291
Q216,2,4%,53,96%,55,0,0%,55,100%,0,0%,0,0%,55,64-20 175 STREET,40.737188,-73.794501,"Middle School 216, 64-20 175th Street, New York, NY 11365, United States of America",11365,1954,Junior High-Intermediate-Middle,QN41,Fresh Meadows-Utopia,J.H.S. 216 George J. Ryan,134100,1,1577,5,122,0,5,1699,28.67272727,2.218181818,30.89090909,0.003170577045,0,0.002942907593,31.70577045,0,29.42907593
Q237,0,0%,82,100%,82,0,0%,82,100%,0,0%,0,0%,82,46-21 COLDEN STREET,40.74943,-73.821402,"46-21 Colden Street, New York, NY 11355, United States of America",11355,1971,Junior High-Intermediate-Middle,QN22,Flushing,"I.S. 237, East-West School of International Studies",84500,2,1993,5,215,1,6,2208,24.30487805,2.62195122,26.92682927,0.002508780733,0.004651162791,0.002717391304,25.08780733,46.51162791,27.17391304
Q239,0,0%,40,100%,40,0,0%,40,100%,0,0%,0,0%,40,17-15 WEIRFIELD STREET,40.699431,-73.903838,"1715 Weirfield Street, New York, NY 11385, United States of America",11385,2003,Elementary,QN20,Ridgewood,P.S. 239,55300,1,479,5,64,0,5,543,11.975,1.6,13.575,0.01043841336,0,0.009208103131,104.3841336,0,92.08103131
Q404,0,0%,57,100%,57,0,0%,57,100%,0,0%,0,0%,57,1-50 51ST AVENUE,40.742964,-73.959183,"Hunters Point Community Middle School, 1-50 51st Avenue, New York, NY 11101, United States of America",11101,2008,High school,QN31,Hunters Point-Sunnyside-West Maspeth,"Academy for Careers in Television and Film, Hunters Point Community Middle School",100,2,988,5,116,2,7,1104,17.33333333,2.035087719,19.36842105,0.005060728745,0.01724137931,0.00634057971,50.60728745,172.4137931,63.4057971
Q405,2,2%,90,98%,92,0,0%,92,100%,0,0%,0,0%,92,32-24 CORPORAL KENNEDY STREET,40.771398,-73.781041,"Bayside High School, 32-24 Corporal Kennedy Street, New York, NY 11361, United States of America",11361,1936,High school,QN46,Bayside-Bayside Hills,Bayside High School,109700,1,2949,5,253,0,5,3202,32.05434783,2.75,34.80434783,0.001695489997,0,0.001561524047,16.95489997,0,15.61524047
Q455,18,19%,77,81%,95,0,0%,76,80%,19,20%,19,20%,95,48-01 90 STREET,40.740824,-73.874129,"Newtown High School, 90th Street, New York, NY 11373, United States of America",11373,1922,High school,QN29,Elmhurst,"Newtown High School, College And Career Academies High School At Newtow, International High School for Health Sciences",46100,2,1906,5,199,1,6,2105,20.06315789,2.094736842,22.15789474,0.002623294858,0.005025125628,0.002850356295,26.23294858,50.25125628,28.50356295
Q485,0,0%,100,100%,100,0,0%,98,98%,2,2%,2,2%,100,21-27 HIMROD STREET,40.711881,-73.909202,"Grover Cleveland High School, Amory Court, New York, NY 11385, United States of America",11385,1931,High school,QN20,Ridgewood,Grover Cleveland High School,59500,1,1582,5,164,1,6,1746,15.82,1.64,17.46,0.003160556258,0.006097560976,0.003436426117,31.60556258,60.97560976,34.36426117
Q885,4,13%,26,87%,30,0,0%,25,83%,5,17%,5,17%,30,35-59 81ST STREET,40.749934,-73.884817,"81-15 37th Avenue, New York, NY 11372, United States of America",11372,2000,K-12 all grades,QN28,Jackson Heights,Renaissance Charter School,28300,1,640,5,106,1,6,746,21.33333333,3.533333333,24.86666667,0.0078125,0.009433962264,0.008042895442,78.125,94.33962264,80.42895442
R001,1,5%,20,95%,21,0,0%,21,100%,0,0%,0,0%,21,58 SUMMIT STREET,40.508638,-74.24395,"Public School 1, Brighton Street, New York, NY 10307, United States of America",10307,1896,Elementary,SI11,Charleston-Richmond Valley-Tottenville,P.S. 001 Tottenville,24401,1,390,5,58,1,6,448,18.57142857,2.761904762,21.33333333,0.01282051282,0.01724137931,0.01339285714,128.2051282,172.4137931,133.9285714
R006,0,0%,49,100%,49,0,0%,49,100%,0,0%,0,0%,49,555 PAGE AVENUE,40.510207,-74.230118,"555 Page Avenue, New York, NY 10309, United States of America",10309,2000,Elementary,SI11,Charleston-Richmond Valley-Tottenville,P.S. 6 Corporal Allan F. Kivlehan School,24401,1,470,5,105,1,6,575,9.591836735,2.142857143,11.73469388,0.01063829787,0.009523809524,0.01043478261,106.3829787,95.23809524,104.3478261
